,belong
10361,2.0
295,2.0
7164,2.0
8585,2.0
3872,2.0
3231,2.0
2223,2.0
3857,2.0
9400,2.0
12594,2.0
11592,2.0
3281,2.0
8558,2.0
7113,2.0
11096,2.0
4336,2.0
8344,2.0
4372,2.0
6276,2.0
8606,2.0
10123,2.0
12976,2.0
14192,2.0
683,2.0
5293,2.0
6856,2.0
14689,2.0
7207,2.0
1675,2.0
10016,2.0
10810,2.0
15042,2.0
11808,2.0
898,2.0
5267,2.0
8455,2.0
14550,2.0
4318,2.0
6962,2.0
16130,2.0
12786,2.0
9221,2.0
7105,2.0
7130,2.0
12459,2.0
9434,2.0
15868,2.0
5831,2.0
6598,2.0
4066,2.0
1677,2.0
15849,2.0
2400,2.0
1140,2.0
3589,2.0
9685,2.0
11773,2.0
7506,2.0
9832,2.0
6917,2.0
13069,2.0
16107,2.0
8453,2.0
6360,2.0
13071,2.0
465,2.0
2168,2.0
4839,2.0
10700,2.0
6073,2.0
15709,2.0
12926,2.0
7124,2.0
9220,2.0
8119,2.0
14035,2.0
663,2.0
6378,2.0
2366,2.0
9207,2.0
15772,2.0
8420,1.0
14250,2.0
13381,2.0
15872,2.0
11668,2.0
6209,2.0
4017,2.0
15212,2.0
5363,2.0
8469,2.0
8157,2.0
13690,2.0
5806,2.0
5986,2.0
6711,2.0
15824,2.0
3292,2.0
7688,2.0
7321,2.0
13728,2.0
7915,2.0
10664,2.0
13789,2.0
1435,2.0
9897,2.0
9846,2.0
14953,2.0
13074,2.0
15450,2.0
15330,2.0
9989,2.0
9320,2.0
9130,2.0
10150,2.0
15031,2.0
1567,2.0
4922,2.0
8474,2.0
14060,2.0
1818,2.0
6003,2.0
205,2.0
7517,2.0
9534,2.0
6236,2.0
4816,2.0
8814,2.0
1539,2.0
5531,2.0
10329,2.0
9673,2.0
13676,2.0
8951,2.0
4762,2.0
2412,2.0
1552,2.0
10721,2.0
12151,2.0
7202,2.0
5561,2.0
2494,2.0
4781,2.0
10488,2.0
12181,2.0
8908,2.0
14540,2.0
8737,2.0
7815,2.0
72,2.0
10524,2.0
8583,2.0
11107,2.0
2841,2.0
1643,2.0
4104,2.0
13719,2.0
3115,2.0
11693,2.0
15847,2.0
2365,2.0
8108,2.0
15425,2.0
654,2.0
4675,2.0
10892,2.0
11335,2.0
4157,2.0
4417,2.0
7371,2.0
10029,1.0
15055,2.0
1891,2.0
4180,2.0
13851,2.0
2902,2.0
427,2.0
13908,2.0
2202,2.0
14319,2.0
15828,2.0
15364,2.0
15103,2.0
3167,2.0
15467,1.0
4633,2.0
14901,2.0
1783,2.0
7988,2.0
9524,2.0
6549,2.0
13642,2.0
7287,2.0
14743,2.0
7930,2.0
851,2.0
3532,2.0
10375,2.0
4513,2.0
3541,2.0
15910,2.0
5774,2.0
1748,2.0
13049,2.0
4638,2.0
6319,2.0
10278,2.0
11516,2.0
6021,2.0
1205,2.0
1623,2.0
10765,2.0
2011,2.0
13739,2.0
14831,2.0
10301,2.0
11518,2.0
13136,2.0
4660,2.0
10225,2.0
7794,2.0
16101,2.0
4595,2.0
13115,2.0
5869,2.0
10276,2.0
3058,2.0
13825,2.0
937,2.0
8020,2.0
10252,2.0
14675,2.0
1796,2.0
10098,2.0
12289,2.0
12899,2.0
9926,2.0
6827,2.0
9236,2.0
2058,2.0
483,2.0
10193,2.0
2029,2.0
15945,2.0
12536,2.0
4566,2.0
8132,2.0
14709,2.0
12473,2.0
3223,2.0
2255,2.0
13988,2.0
13017,2.0
5401,2.0
11670,2.0
12940,2.0
15732,2.0
14256,2.0
7778,2.0
12795,2.0
2321,2.0
7498,2.0
14615,2.0
9429,2.0
11694,2.0
12183,2.0
3911,2.0
5588,2.0
13997,2.0
10181,2.0
13735,2.0
6218,2.0
15973,2.0
8106,2.0
7106,2.0
11113,2.0
808,2.0
8887,2.0
9780,2.0
15025,2.0
3556,2.0
8490,2.0
11752,2.0
9665,2.0
8688,2.0
10312,2.0
14842,2.0
4333,2.0
14339,2.0
3034,1.0
14447,2.0
1117,2.0
495,2.0
15449,2.0
10046,2.0
7156,2.0
11043,2.0
7396,2.0
14680,2.0
12036,2.0
7310,2.0
15617,2.0
9055,2.0
6399,2.0
4613,2.0
13430,2.0
11500,2.0
6574,2.0
13544,2.0
14495,2.0
12734,1.0
15619,2.0
8190,2.0
4575,2.0
10794,2.0
2393,2.0
12722,2.0
399,2.0
2048,2.0
14817,2.0
14372,2.0
5471,2.0
11104,2.0
9004,2.0
2377,2.0
4102,2.0
5413,2.0
15238,2.0
12913,2.0
12573,2.0
16086,2.0
14524,2.0
8029,2.0
8536,2.0
6863,2.0
5526,2.0
1604,2.0
1091,2.0
6265,2.0
8012,2.0
2791,2.0
826,2.0
2938,2.0
6038,2.0
12983,2.0
1667,2.0
2150,2.0
1892,2.0
3575,2.0
3853,2.0
188,2.0
7998,2.0
10118,2.0
11911,2.0
1473,2.0
8541,2.0
13877,2.0
1080,2.0
5175,2.0
10161,2.0
5678,2.0
9174,2.0
2965,2.0
14821,2.0
9247,2.0
5210,2.0
12231,2.0
11508,2.0
11976,2.0
15182,2.0
15228,2.0
11538,2.0
9609,2.0
5388,2.0
1395,2.0
3433,2.0
3044,2.0
2923,2.0
11738,2.0
5421,2.0
1384,2.0
9390,2.0
640,2.0
2300,2.0
5319,2.0
5881,2.0
8137,2.0
9948,2.0
14183,2.0
8537,2.0
4619,2.0
3081,2.0
10964,2.0
9936,2.0
64,2.0
9651,2.0
2279,2.0
14544,2.0
4436,2.0
7628,2.0
14011,2.0
16039,2.0
14475,2.0
14293,2.0
2010,2.0
3276,2.0
5885,2.0
4166,2.0
2700,2.0
4982,2.0
3672,2.0
4247,2.0
1958,2.0
3822,2.0
13346,2.0
8176,2.0
3892,2.0
10417,2.0
4668,2.0
11429,2.0
14329,2.0
8184,2.0
5834,2.0
8140,2.0
9479,2.0
2969,2.0
11275,2.0
12988,2.0
675,2.0
15686,2.0
13767,2.0
6648,2.0
1170,2.0
13956,2.0
11891,2.0
741,2.0
10952,2.0
5271,2.0
4848,2.0
8010,2.0
5743,2.0
10893,2.0
6366,2.0
4717,2.0
14434,2.0
11020,1.0
834,2.0
1364,2.0
4332,2.0
1477,2.0
15354,2.0
5978,2.0
10303,2.0
14605,2.0
9410,2.0
3768,2.0
15682,2.0
204,2.0
10652,2.0
5249,2.0
7178,2.0
1339,2.0
1734,2.0
11484,2.0
12259,2.0
12081,2.0
12901,2.0
11803,2.0
14517,2.0
10689,2.0
14346,2.0
6015,2.0
12815,2.0
11293,2.0
10982,2.0
7175,2.0
16218,2.0
3266,2.0
10353,2.0
4170,2.0
9181,2.0
4472,2.0
12589,2.0
6947,2.0
15166,2.0
10960,2.0
2526,2.0
11207,1.0
4803,2.0
10936,2.0
8527,2.0
1511,2.0
3641,2.0
12575,2.0
4451,2.0
7122,2.0
7131,2.0
13930,2.0
3571,2.0
14245,2.0
9156,2.0
967,2.0
8028,2.0
13646,2.0
8971,2.0
11743,2.0
8514,2.0
4865,2.0
3549,2.0
5048,2.0
8618,2.0
5707,2.0
1403,2.0
6504,2.0
8333,2.0
14682,2.0
13415,2.0
9293,2.0
624,2.0
6335,2.0
772,2.0
2829,2.0
12522,2.0
6741,2.0
16262,2.0
12704,2.0
754,2.0
4291,2.0
7559,2.0
5672,2.0
5762,2.0
4112,2.0
16008,2.0
713,1.0
1265,2.0
6725,2.0
4771,2.0
15234,2.0
12551,2.0
2603,2.0
1574,2.0
11796,2.0
1372,2.0
8620,2.0
5835,2.0
16244,2.0
14606,2.0
11730,2.0
2234,2.0
10274,2.0
12406,2.0
3424,2.0
6454,2.0
10340,2.0
6909,2.0
14514,2.0
10393,2.0
5009,2.0
803,2.0
5562,2.0
2443,2.0
9245,2.0
499,2.0
7851,2.0
11998,2.0
847,2.0
11829,2.0
8115,2.0
7502,2.0
8643,2.0
3004,2.0
6696,2.0
11321,2.0
857,2.0
4237,2.0
1620,2.0
14161,2.0
2581,2.0
3507,2.0
9428,2.0
11464,2.0
4167,2.0
112,2.0
5932,2.0
11116,2.0
15266,2.0
7880,2.0
3390,2.0
8828,2.0
10676,2.0
2574,2.0
14868,2.0
4654,2.0
538,2.0
12717,2.0
2431,2.0
7932,2.0
9946,2.0
12927,2.0
15316,2.0
230,2.0
2547,2.0
9579,2.0
14402,2.0
3316,2.0
12040,2.0
5492,2.0
1301,2.0
10720,2.0
13561,2.0
9081,2.0
8819,2.0
14302,2.0
15926,2.0
1262,2.0
7643,2.0
15257,2.0
9912,2.0
15621,2.0
4740,2.0
3148,2.0
3087,2.0
3461,2.0
10069,2.0
3026,2.0
13431,2.0
8829,2.0
13546,2.0
11703,2.0
3306,2.0
727,2.0
9664,2.0
8843,2.0
4214,2.0
4806,2.0
8960,2.0
14454,2.0
4913,2.0
11212,2.0
15130,2.0
8175,2.0
9582,2.0
12725,2.0
2099,2.0
13756,2.0
3991,2.0
10504,2.0
3011,2.0
12768,2.0
16112,2.0
9533,2.0
15420,2.0
113,2.0
1866,2.0
16188,2.0
15163,2.0
4248,2.0
7174,2.0
7006,2.0
12148,2.0
13436,2.0
1673,2.0
3100,2.0
777,2.0
14322,2.0
7596,2.0
5460,2.0
532,2.0
12739,2.0
8452,2.0
16053,2.0
6871,2.0
11013,2.0
13957,2.0
1943,2.0
7356,2.0
8227,2.0
5414,2.0
5701,2.0
8818,2.0
15664,2.0
6207,2.0
8013,2.0
7544,2.0
9767,2.0
9379,2.0
13354,2.0
7030,2.0
5113,2.0
6468,2.0
1801,2.0
2934,2.0
12824,2.0
2243,2.0
7541,2.0
5668,2.0
13173,2.0
11929,2.0
8220,2.0
10660,2.0
12288,2.0
16241,2.0
10168,2.0
5718,2.0
1712,2.0
2111,2.0
10749,2.0
4016,2.0
8161,2.0
11625,2.0
3464,2.0
2461,2.0
718,2.0
12501,2.0
16050,2.0
10543,2.0
7748,2.0
13738,2.0
10576,2.0
12116,2.0
14652,2.0
14119,2.0
15704,2.0
14153,2.0
7899,2.0
959,2.0
3687,2.0
3082,2.0
2071,2.0
16162,2.0
14102,2.0
11221,2.0
3797,2.0
3578,2.0
6263,2.0
12765,2.0
1179,2.0
15452,2.0
4667,2.0
13850,2.0
8052,2.0
3235,2.0
2420,2.0
444,2.0
10495,2.0
2246,2.0
973,2.0
5295,2.0
10764,2.0
14587,2.0
2956,2.0
254,2.0
8894,2.0
15880,2.0
5428,2.0
10707,2.0
5581,2.0
8521,2.0
8719,2.0
1977,2.0
14034,2.0
5176,2.0
7777,2.0
747,2.0
7137,2.0
16152,2.0
6006,2.0
6787,2.0
4518,2.0
3481,2.0
9344,2.0
12865,2.0
3154,2.0
8479,2.0
5369,2.0
6106,2.0
1494,2.0
1788,2.0
16093,2.0
2314,2.0
5919,2.0
6093,2.0
14012,2.0
3706,2.0
1387,2.0
5236,2.0
6732,2.0
6932,2.0
10323,2.0
8424,2.0
9516,2.0
10421,2.0
15019,2.0
1982,2.0
1031,2.0
4560,2.0
10994,2.0
7139,2.0
7620,2.0
15231,2.0
1648,2.0
14545,2.0
5324,2.0
15529,2.0
9977,2.0
3573,2.0
12655,2.0
3566,2.0
8815,2.0
8307,2.0
8802,2.0
9421,2.0
4500,2.0
12296,2.0
14565,2.0
14355,2.0
2215,2.0
15972,2.0
1896,2.0
12733,2.0
5216,2.0
12134,2.0
7521,2.0
1369,2.0
13496,2.0
6960,2.0
10381,2.0
3332,2.0
4761,2.0
3955,2.0
15032,2.0
1747,2.0
15596,2.0
2434,2.0
12048,2.0
11331,2.0
8907,2.0
10562,2.0
3788,2.0
14704,2.0
866,2.0
8309,2.0
13050,2.0
12300,2.0
4352,2.0
14528,2.0
13379,2.0
3527,2.0
13816,2.0
3635,2.0
1024,2.0
7937,2.0
12910,2.0
1278,2.0
13359,2.0
3869,2.0
13144,2.0
10896,2.0
13729,2.0
10899,2.0
10009,2.0
1206,2.0
12032,2.0
12457,2.0
3674,2.0
5432,2.0
4770,2.0
11756,2.0
15079,2.0
2846,2.0
12956,2.0
2304,2.0
10742,2.0
3056,2.0
9139,2.0
4286,2.0
14193,2.0
6147,2.0
2381,2.0
394,2.0
5168,2.0
110,2.0
7783,2.0
271,2.0
11630,2.0
8493,2.0
1287,2.0
3047,2.0
12336,2.0
411,2.0
3895,2.0
11422,2.0
12069,2.0
15814,2.0
10358,2.0
1502,2.0
10499,2.0
15808,2.0
3834,2.0
14712,2.0
6676,2.0
10852,2.0
14802,2.0
10617,2.0
13199,2.0
13684,2.0
5164,2.0
14452,2.0
3278,2.0
928,2.0
2575,2.0
3802,2.0
11009,2.0
3239,2.0
869,2.0
10219,2.0
15792,2.0
7346,2.0
8758,2.0
732,2.0
4003,2.0
3528,2.0
10275,2.0
3439,2.0
9830,2.0
9746,2.0
8598,2.0
14431,2.0
2184,2.0
2269,2.0
1139,2.0
5640,2.0
3028,2.0
587,2.0
664,2.0
14913,2.0
1049,2.0
13306,2.0
5924,2.0
1959,2.0
15119,2.0
6280,2.0
8581,2.0
9465,2.0
13969,2.0
3016,2.0
5130,2.0
2976,2.0
8035,2.0
5757,2.0
7186,2.0
9823,2.0
7289,2.0
9191,2.0
11618,2.0
141,2.0
11918,2.0
4123,2.0
13488,2.0
6135,2.0
8889,2.0
1066,2.0
8406,2.0
10149,2.0
4854,2.0
7906,2.0
14676,2.0
5538,2.0
12133,2.0
15676,2.0
15688,2.0
8795,2.0
4970,2.0
13504,2.0
11978,2.0
13632,2.0
10478,2.0
5465,2.0
13054,2.0
2355,2.0
4280,2.0
14143,2.0
16154,2.0
2493,2.0
10803,2.0
14168,2.0
4240,2.0
4747,2.0
786,2.0
10491,2.0
12128,2.0
15660,2.0
11192,2.0
1640,2.0
5761,2.0
15507,2.0
8809,2.0
1004,2.0
15109,2.0
0,2.0
2610,2.0
470,2.0
704,2.0
10348,2.0
5298,2.0
6569,2.0
6543,2.0
11937,2.0
7040,2.0
15633,2.0
11391,2.0
1094,2.0
4933,2.0
12763,2.0
2116,2.0
4672,2.0
11260,2.0
10366,2.0
9425,2.0
3093,2.0
4457,2.0
4302,2.0
12267,2.0
6679,2.0
9520,2.0
15983,2.0
9755,2.0
13858,2.0
2180,2.0
1174,2.0
3412,2.0
14053,2.0
12506,2.0
720,2.0
9166,2.0
14349,2.0
9854,2.0
5254,2.0
15785,2.0
11499,2.0
12210,2.0
9091,2.0
3887,2.0
6061,2.0
14316,2.0
15014,2.0
6351,2.0
607,2.0
2826,2.0
15579,2.0
13926,2.0
2980,2.0
15193,2.0
12651,2.0
5514,2.0
16049,2.0
6253,2.0
5882,2.0
12799,2.0
11964,2.0
13677,2.0
11741,2.0
3743,2.0
35,2.0
3868,2.0
10512,2.0
12832,2.0
1506,2.0
6495,2.0
1844,2.0
8619,2.0
10967,2.0
5221,2.0
11947,2.0
590,2.0
1765,2.0
12628,2.0
12168,2.0
13396,2.0
14667,2.0
334,2.0
8860,2.0
6622,2.0
13131,2.0
14291,2.0
2539,2.0
15700,2.0
2464,2.0
7895,2.0
2240,2.0
7790,2.0
3926,2.0
10008,2.0
13710,2.0
10258,2.0
1087,2.0
5764,2.0
4969,2.0
556,2.0
12669,2.0
5578,2.0
2853,2.0
14914,2.0
10679,2.0
11540,2.0
4445,2.0
8263,2.0
5576,2.0
14775,2.0
15990,2.0
1184,2.0
9641,2.0
7241,2.0
6247,2.0
6132,2.0
5394,2.0
5274,2.0
8208,2.0
10378,2.0
6939,2.0
9126,2.0
8548,2.0
10906,2.0
12694,2.0
13226,2.0
9669,2.0
830,2.0
2059,2.0
7693,2.0
11852,2.0
15011,2.0
15356,2.0
4557,2.0
7513,2.0
5906,2.0
12806,2.0
2506,2.0
5937,2.0
5339,2.0
11299,2.0
1561,2.0
2522,2.0
12308,2.0
10198,2.0
3515,2.0
12499,2.0
2151,2.0
4891,2.0
4766,2.0
2873,2.0
28,2.0
1291,2.0
565,2.0
1029,2.0
14394,2.0
11857,2.0
4225,2.0
13572,2.0
7271,2.0
7394,2.0
11038,2.0
4780,2.0
2924,2.0
4434,2.0
10442,2.0
8411,2.0
6770,2.0
2553,2.0
2171,2.0
14113,2.0
13606,2.0
14421,2.0
13832,2.0
3699,2.0
2074,2.0
13467,2.0
12254,2.0
3553,2.0
11431,2.0
4605,2.0
4027,2.0
4045,2.0
9370,2.0
6579,2.0
12889,2.0
2013,2.0
10583,2.0
1011,2.0
2842,2.0
8367,2.0
6025,2.0
9523,2.0
49,2.0
3755,2.0
10927,2.0
3981,2.0
8096,2.0
3431,2.0
15049,2.0
1255,2.0
12941,2.0
15998,2.0
13093,2.0
10474,2.0
2556,2.0
15563,2.0
13808,2.0
4297,2.0
13757,2.0
11346,2.0
8941,2.0
3137,2.0
5509,2.0
12270,2.0
15423,2.0
16024,2.0
11691,2.0
12487,2.0
1592,2.0
9172,2.0
7889,2.0
9480,2.0
2529,2.0
11726,2.0
7372,2.0
13152,2.0
4121,2.0
2492,2.0
14222,2.0
9030,2.0
8449,2.0
14371,2.0
4813,2.0
4223,2.0
10169,2.0
3582,2.0
5750,2.0
6596,2.0
3199,2.0
4981,2.0
7445,2.0
2053,2.0
11751,2.0
14363,2.0
4308,2.0
3912,2.0
6333,2.0
4316,2.0
8041,2.0
8714,2.0
14574,2.0
5151,2.0
7769,2.0
9450,2.0
1621,2.0
1485,2.0
10560,2.0
15815,2.0
8560,2.0
10195,2.0
6490,2.0
14651,2.0
14746,2.0
1538,2.0
10293,2.0
6028,2.0
6762,2.0
9041,2.0
9499,2.0
11897,2.0
1859,2.0
161,2.0
1865,2.0
999,2.0
6361,2.0
9475,2.0
5810,2.0
3428,2.0
426,2.0
10797,2.0
3580,2.0
5931,2.0
8670,2.0
15255,2.0
6760,2.0
1161,2.0
2810,2.0
15920,2.0
211,2.0
4657,2.0
1503,2.0
9102,2.0
13002,2.0
9932,2.0
2389,2.0
570,2.0
2103,2.0
1706,2.0
5378,2.0
383,2.0
14002,2.0
528,2.0
14733,2.0
13016,2.0
4108,2.0
7095,2.0
14079,2.0
11973,2.0
5656,2.0
1292,2.0
4914,2.0
2139,2.0
6149,2.0
8289,2.0
14889,2.0
10996,2.0
5092,2.0
13826,2.0
326,2.0
9084,2.0
